Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,power_count_neg,power_count_pos,power_current,power_current_neg,power_current_pos,power_level_state,power_voltage,power_wattage,power_wattage_neg,power_wattage_pos,iad_millimeter,shader_hitches,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_microseconds,icfl_mean_microseconds,icfl_stdev_microseconds,slice_headroom_mean_microseconds,slice_headroom_stdev_microseconds,slice_gpu_start_delay_min_microseconds,slice_gpu_start_delay_max_microseconds,screen_tear_count,early_frame_count,stale_frame_count,direct_render_frame_count,total_layer_count,merged_layer_count,maximum_rotational_speed_degrees_per_second,eye_texture_scale_factor,foveation_mode,foveation_level,dynamic_foveation_enabled,eye_tracked_foveation_latency_milliseconds,symmetric_fov,eye_buffer_width,eye_buffer_height,swap_chain_width,swap_chain_height,front_buffer_width,front_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,local_dimming_enabled,cabc_enabled,temporal_dimming_enabled,temporal_dimming_gain,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,extrapolation_factor_mean,extrapolation_factor_rms,data_extrapolation_factor_mean,data_extrapolation_factor_rms,app_vss_MB,app_rss_MB,app_uss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_gpu_physical_MB,app_gpu_virtual_MB,app_gpu_allocated_percentage,stale_frames_consecutive,max_repeated_frames,skipped_frames,face_tracking_overall_latency_milliseconds,face_tracking_processing_latency_milliseconds,face_tracking_frame_to_frame_latency_milliseconds,face_tracking_frames_dropped,face_tracking_frames_per_second,eye_tracking_overall_latency_milliseconds,eye_tracking_processing_latency_milliseconds,eye_tracking_frame_to_frame_latency_milliseconds,eye_tracking_frames_dropped,eye_tracking_frames_per_second,hand_tracking_overall_latency_milliseconds,hand_tracking_processing_latency_milliseconds,hand_tracking_frame_to_frame_latency_milliseconds,hand_tracking_frames_dropped,hand_tracking_frames_per_second,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height,app_frame_throttle,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
119035,2678,984,89,43,9999,0,0,675,0,0,0,4196,2832,0,0,63,2,2,2,1382,492,2000,1,0,4,73,72,40718,15487,335,1703,394,67,1030,0,0,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7937,969,0,0,0,0,100,29,46,46,45,29,29,27,0,0,63,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
120010,2678,984,89,43,9999,0,0,450,0,0,0,4196,1888,0,0,63,2,3,2,1382,492,2000,1,0,4,73,72,42247,15138,271,1467,397,67,1680,0,4,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8237,944,0,0,0,0,100,57,58,58,58,57,49,51,0,0,64,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
121010,2678,984,89,43,9999,0,0,676,0,0,0,4196,2836,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,44464,14990,327,1460,433,67,1801,1,2,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9227,952,0,0,0,0,100,29,45,48,43,29,29,27,0,0,66,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
122010,2678,984,89,43,9999,0,0,776,0,0,0,4196,3256,0,0,63,2,2,4,1382,456,2000,1,0,4,72,72,43974,15385,294,1568,390,67,1571,1,23,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9338,855,0,0,0,0,100,28,42,44,43,28,26,26,0,0,71,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
123010,2678,984,89,43,9999,0,0,815,0,0,0,4196,3419,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,47567,15509,335,1520,450,74,2155,1,1,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8439,873,0,0,0,0,100,30,50,45,44,30,26,27,0,0,70,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
124011,2678,984,89,43,9999,0,0,525,0,0,0,4196,2202,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,44965,15704,309,1521,595,164,1261,0,0,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8452,878,0,0,0,0,100,27,48,49,49,26,27,27,0,0,72,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
125011,2678,984,89,43,9999,0,0,439,0,0,0,4210,1848,0,0,63,2,2,3,1382,456,2000,1,0,4,73,72,44381,15287,323,1305,383,70,1263,0,2,8,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8754,924,0,0,0,0,100,29,49,45,43,29,27,26,0,0,71,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
126010,2678,984,89,44,9999,0,0,359,0,0,0,4210,1511,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,45325,15107,384,1194,513,68,2347,1,3,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,11489,928,0,0,0,0,100,33,49,47,47,29,33,28,0,0,72,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
127010,2678,984,89,44,9999,0,0,456,0,0,0,4210,1919,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,48028,15954,368,2450,353,67,1378,0,49,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6858,825,0,0,0,0,100,33,45,46,42,33,28,28,0,0,67,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
128011,2678,984,89,44,9999,0,0,643,0,0,0,4210,2707,0,0,63,2,2,4,1382,456,2000,1,0,4,70,72,46873,15163,356,1598,447,66,1453,0,16,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7354,859,0,0,0,0,100,30,48,51,47,28,30,30,0,0,66,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
129010,2678,984,89,44,9999,0,0,505,0,0,0,4206,2124,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,46948,15071,339,1516,204,65,791,0,4,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6209,879,0,0,0,0,100,29,45,49,49,29,28,29,0,0,59,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
130011,2678,984,89,44,9999,0,0,469,0,0,0,4206,1972,0,0,63,2,2,2,1382,456,2000,1,0,4,73,72,39856,15172,528,1358,515,67,1836,2,0,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6265,929,0,0,0,0,100,30,48,46,46,30,28,30,0,0,60,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
131011,2678,984,89,44,9999,0,0,722,0,0,0,4206,3036,0,0,63,2,2,2,1382,456,2000,1,0,4,73,72,42892,15429,359,1480,444,68,1536,0,1,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10757,959,0,0,0,0,100,30,52,50,50,30,29,29,0,0,64,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
132011,2678,984,89,44,9999,0,0,497,0,0,0,4206,2090,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,44609,15518,354,1821,291,66,1610,0,26,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6866,888,0,0,0,0,100,30,50,48,48,30,28,28,0,0,64,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
133011,2678,984,89,44,9999,0,0,468,0,0,0,4206,1968,0,0,63,2,2,3,1382,456,2000,1,0,4,72,72,45670,15058,371,1400,353,66,1161,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6583,937,0,0,0,0,100,33,55,57,55,30,33,30,0,0,61,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
134011,2678,984,89,44,9999,0,0,477,0,0,0,4206,2006,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,41425,14964,305,1473,454,67,1728,1,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7448,953,0,0,0,0,100,33,51,52,52,29,33,30,0,0,62,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
135011,2678,984,89,44,9999,0,0,508,0,0,0,4206,2136,0,0,63,2,2,3,1382,456,2000,1,0,4,73,72,40844,15044,331,1378,412,67,1211,0,23,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7927,923,0,0,0,0,100,31,53,50,50,31,29,30,0,0,66,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
136011,2678,984,89,44,9999,0,0,646,0,0,0,4206,2717,0,0,63,2,2,2,1382,456,2000,1,0,4,72,72,48118,15485,346,1726,438,69,1670,1,0,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8142,948,0,0,0,0,100,29,53,51,50,29,29,29,0,0,66,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
137011,2678,984,89,44,9999,0,0,631,0,0,0,4206,2653,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,44122,15471,354,1730,352,66,1521,0,26,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8586,842,0,0,0,0,100,30,49,50,48,30,30,28,0,0,67,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
138012,2678,984,89,44,9999,0,0,800,0,0,0,4206,3364,0,0,63,2,2,4,1382,456,2000,1,0,4,72,72,46659,15149,317,1323,333,69,1235,0,12,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9216,858,0,0,0,0,100,29,53,51,47,29,29,28,0,0,74,0,0,0,0,0,0,13641,1148,965,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
139039,2678,985,89,44,9999,0,0,631,0,0,0,4191,2644,0,0,63,2,2,4,1382,456,2000,1,0,4,71,72,49605,15164,314,1346,337,69,1480,1,9,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8054,884,0,0,0,0,100,30,51,50,50,29,30,30,0,0,72,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
140012,2678,985,89,44,9999,0,0,646,0,0,0,4191,2707,0,0,63,2,2,4,1382,456,2000,1,0,4,73,72,42812,15039,280,1284,348,68,1409,0,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7848,874,0,0,0,0,100,32,50,49,51,32,32,32,0,0,69,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
141012,2678,985,89,44,9999,0,0,627,0,0,0,4191,2627,0,0,63,2,2,3,1382,545,2000,1,0,4,71,72,44785,14903,370,1405,261,66,957,0,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7269,913,0,0,0,0,100,30,52,49,50,30,27,28,0,0,62,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
142012,2678,985,89,44,9999,0,0,154,0,0,0,4191,645,0,0,63,2,2,2,1382,545,2000,1,0,4,73,72,41200,15616,536,1513,608,75,2193,2,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8718,946,0,0,0,0,100,30,50,48,50,29,30,29,0,0,65,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
143012,2678,985,89,44,9999,0,0,499,0,0,0,4191,2091,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,44838,15616,536,1513,608,75,2193,2,0,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7823,959,0,0,0,0,100,29,52,50,50,27,29,29,0,0,65,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
144012,2678,985,89,44,9999,0,0,621,0,0,0,4191,2602,0,0,63,2,2,2,1382,545,2000,1,0,4,71,72,48441,15575,340,1788,363,56,1828,0,18,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7950,961,0,0,0,0,100,31,48,49,47,28,31,28,0,0,67,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
145012,2678,985,89,44,9999,0,0,473,0,0,0,4191,1982,0,0,63,2,2,2,1382,545,2000,1,0,4,73,72,42873,15592,392,1694,362,67,1354,0,8,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7278,955,0,0,0,0,100,36,54,53,53,36,32,36,0,0,65,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
146012,2678,985,89,44,9999,0,0,535,0,0,0,4191,2242,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,47868,15647,495,1713,573,69,2288,1,20,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7742,957,0,0,0,0,100,31,53,54,51,31,30,27,0,0,64,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
147012,2678,985,89,44,9999,0,0,451,0,0,0,4191,1890,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,43581,15865,368,2044,539,68,1861,1,0,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9262,941,0,0,0,0,100,31,53,52,50,31,31,29,0,0,69,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
148012,2678,985,89,44,9999,0,0,570,0,0,0,4191,2388,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,44401,15389,291,1569,343,68,1706,0,2,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10468,928,0,0,0,0,100,33,50,50,50,30,33,28,0,0,75,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
149013,2678,985,89,43,9999,0,0,854,0,0,0,4203,3589,0,0,63,2,2,4,1382,545,2000,1,0,4,70,72,53560,15353,330,1493,377,68,1828,1,27,7,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9170,877,0,0,0,0,100,30,45,47,44,30,28,29,0,0,74,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
150012,2678,985,89,43,9999,0,0,373,0,0,0,4203,1567,0,0,63,2,2,4,1382,545,2000,1,0,4,73,72,44200,15518,316,1506,460,67,1486,0,21,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8279,871,0,0,0,0,100,29,50,47,47,29,29,26,0,0,73,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
151013,2678,985,89,43,9999,0,0,725,0,0,0,4203,3047,0,0,63,2,2,3,1382,545,2000,1,0,4,71,72,48163,15335,494,1385,399,69,1381,0,18,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7667,929,0,0,0,0,100,32,53,54,48,31,32,28,0,0,67,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
152013,2678,985,89,43,9999,0,0,726,0,0,0,4203,3051,0,0,63,2,2,4,1382,545,2000,1,0,4,71,72,43231,15229,365,1516,277,70,1389,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8409,872,0,0,0,0,100,30,53,52,50,30,30,26,0,0,69,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
153014,2678,985,89,43,9999,0,0,632,0,0,0,4203,2656,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,44114,15175,346,1268,351,72,1345,0,2,9,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,9325,912,0,0,0,0,100,30,46,47,48,30,29,30,0,0,69,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
154013,2678,985,89,43,9999,0,0,439,0,0,0,4203,1845,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,44425,15015,330,1228,371,68,2260,1,1,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8249,970,0,0,0,0,100,31,49,41,43,31,31,31,0,0,69,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
155013,2678,985,89,43,9999,0,0,635,0,0,0,4203,2668,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,42811,15727,313,1615,651,164,1209,0,0,2,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7453,952,0,0,0,0,100,31,46,49,46,31,30,30,0,0,66,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
156013,2678,985,89,43,9999,0,0,527,0,0,0,4203,2214,0,0,63,2,2,2,1382,545,2000,1,0,4,71,72,51062,15341,304,1609,396,66,1554,0,45,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,6859,967,0,0,0,0,100,29,46,49,44,29,26,28,0,0,64,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
157013,2678,985,89,43,9999,0,0,480,0,0,0,4203,2017,0,0,63,2,2,2,1382,545,2000,1,0,4,71,72,43140,15250,358,1533,269,67,1056,0,0,3,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7179,956,0,0,0,0,100,33,45,45,45,31,33,31,0,0,65,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
158013,2678,985,89,43,9999,0,0,694,0,0,0,4203,2916,0,0,63,2,2,2,1382,545,2000,1,0,4,72,72,48257,15531,328,1734,497,67,2021,1,27,10,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,10394,948,0,0,0,0,100,30,47,48,50,28,30,27,0,0,70,0,0,0,0,0,0,13641,1148,966,0,887,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
159041,2677,985,89,44,9999,0,0,501,0,0,0,4215,2111,0,0,63,2,2,4,1382,545,2000,1,0,4,71,72,48638,15257,331,1454,301,69,1476,0,2,6,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8915,881,0,0,0,0,100,28,45,46,42,28,27,28,0,0,70,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
160013,2677,985,89,44,9999,0,0,704,0,0,0,4215,2967,0,0,63,2,2,4,1382,545,2000,1,0,4,72,72,43755,15374,323,1353,376,67,1541,0,22,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8937,861,0,0,0,0,100,32,45,46,48,32,31,28,0,0,72,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
161013,2677,985,89,44,9999,0,0,525,0,0,0,4215,2212,0,0,63,2,2,3,1382,545,2000,1,0,4,72,72,45256,15335,343,1294,432,69,1733,1,1,5,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7903,876,0,0,0,0,100,32,46,46,48,31,32,31,0,0,71,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
162013,2677,985,89,44,9999,0,0,677,0,0,0,4215,2853,0,0,63,2,2,4,1382,545,2000,1,0,4,71,72,44564,15349,286,1329,479,160,1097,0,0,4,0,2,0,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8197,873,0,0,0,0,100,31,47,49,48,30,31,31,0,0,71,0,0,0,0,0,0,13641,1149,966,0,888,78,253,253,100,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
