Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,power_count_neg,power_count_pos,power_current,power_current_neg,power_current_pos,power_level_state,power_voltage,power_wattage,power_wattage_neg,power_wattage_pos,iad_millimeter,shader_hitches,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_microseconds,icfl_mean_microseconds,icfl_stdev_microseconds,slice_headroom_mean_microseconds,slice_headroom_stdev_microseconds,slice_gpu_start_delay_min_microseconds,slice_gpu_start_delay_max_microseconds,screen_tear_count,early_frame_count,stale_frame_count,direct_render_frame_count,total_layer_count,merged_layer_count,maximum_rotational_speed_degrees_per_second,eye_texture_scale_factor,foveation_mode,foveation_level,dynamic_foveation_enabled,eye_tracked_foveation_latency_milliseconds,symmetric_fov,eye_buffer_width,eye_buffer_height,swap_chain_width,swap_chain_height,front_buffer_width,front_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,local_dimming_enabled,cabc_enabled,temporal_dimming_enabled,temporal_dimming_gain,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,extrapolation_factor_mean,extrapolation_factor_rms,data_extrapolation_factor_mean,data_extrapolation_factor_rms,app_vss_MB,app_rss_MB,app_uss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_gpu_physical_MB,app_gpu_virtual_MB,app_gpu_allocated_percentage,stale_frames_consecutive,max_repeated_frames,skipped_frames,face_tracking_overall_latency_milliseconds,face_tracking_processing_latency_milliseconds,face_tracking_frame_to_frame_latency_milliseconds,face_tracking_frames_dropped,face_tracking_frames_per_second,eye_tracking_overall_latency_milliseconds,eye_tracking_processing_latency_milliseconds,eye_tracking_frame_to_frame_latency_milliseconds,eye_tracking_frames_dropped,eye_tracking_frames_per_second,hand_tracking_overall_latency_milliseconds,hand_tracking_processing_latency_milliseconds,hand_tracking_frame_to_frame_latency_milliseconds,hand_tracking_frames_dropped,hand_tracking_frames_per_second,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height,app_frame_throttle,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale
434036,3415,504,95,41,9999,0,0,1006,0,0,0,4230,4255,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44537,15708,345,941,296,58,1070,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8044,2301,0,0,0,0,100,46,59,56,63,45,46,44,0,0,77,0,0,0,0,0,0,12668,685,488,0,409,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
435036,3415,504,95,41,9999,0,0,1329,0,0,0,4230,5621,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44511,15741,307,965,272,56,1106,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8006,2324,0,0,0,0,100,43,54,53,61,43,42,37,0,0,77,0,0,0,0,0,0,12668,685,488,0,409,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
436036,3415,504,95,41,9999,0,0,1395,0,0,0,4230,5900,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44484,15726,325,929,249,179,1022,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8094,2305,0,0,0,0,100,40,53,55,60,40,38,34,0,0,77,0,0,0,0,0,0,12668,685,488,0,409,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
437036,3415,504,95,41,9999,0,0,1033,0,0,0,4230,4369,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44401,15605,339,843,258,179,1008,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7986,2299,0,0,0,0,100,49,58,55,62,49,48,47,0,0,77,0,0,0,0,0,0,12668,685,488,0,409,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
438036,3415,504,95,41,9999,0,0,1068,0,0,0,4230,4517,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44352,15476,321,768,240,177,1022,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8032,2286,0,0,0,0,100,43,55,54,60,38,43,38,0,0,77,0,0,0,0,0,0,12668,685,488,0,409,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
439065,3407,504,95,42,9999,0,0,915,0,0,0,4241,3880,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44250,15579,403,817,245,68,1079,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8104,2284,0,0,0,0,100,42,60,59,63,40,42,35,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
440037,3407,504,95,42,9999,0,0,1196,0,0,0,4241,5072,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44236,15548,323,842,238,179,1033,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7985,2316,0,0,0,0,100,47,56,56,58,47,46,44,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
441037,3407,504,95,42,9999,0,0,927,0,0,0,4241,3931,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44303,15514,330,805,242,175,1003,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8004,2280,0,0,0,0,100,40,56,51,61,40,39,40,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
442037,3407,504,95,42,9999,0,0,1024,0,0,0,4241,4342,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44166,15515,315,843,247,178,1007,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8005,2283,0,0,0,0,100,40,51,52,56,40,40,37,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
443037,3407,504,95,42,9999,0,0,1098,0,0,0,4241,4656,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44185,15468,287,798,225,177,1000,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8035,2283,0,0,0,0,100,44,56,56,60,44,44,43,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
444037,3407,504,95,42,9999,0,0,902,0,0,0,4241,3825,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44131,15494,335,795,262,179,1001,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8187,2286,0,0,0,0,100,43,55,56,59,41,43,37,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
445037,3407,504,95,42,9999,0,0,1298,0,0,0,4241,5504,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44088,15399,296,765,244,177,1013,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7937,2315,0,0,0,0,100,39,56,54,60,37,39,36,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
446038,3407,504,95,42,9999,0,0,1055,0,0,0,4241,4474,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44035,15524,357,790,257,178,1001,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7957,2286,0,0,0,0,100,46,56,54,59,46,46,42,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
447038,3407,504,95,42,9999,0,0,1032,0,0,0,4241,4376,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44142,15572,308,861,234,178,1003,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8028,2294,0,0,0,0,100,44,55,52,56,44,40,41,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
448039,3407,504,95,42,9999,0,0,1268,0,0,0,4241,5377,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44166,15531,318,832,238,179,977,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8035,2299,0,0,0,0,100,40,54,53,58,38,40,37,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
449039,3407,504,95,42,9999,0,0,947,0,0,0,4226,4002,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44181,15473,320,783,243,179,1039,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8051,2292,0,0,0,0,100,47,56,52,59,47,46,44,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
450038,3407,504,95,42,9999,0,0,1065,0,0,0,4226,4500,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44200,15493,336,790,258,178,1023,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8126,2330,0,0,0,0,100,40,50,52,57,39,40,40,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
451039,3407,504,95,42,9999,0,0,1252,0,0,0,4226,5290,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44372,15588,331,861,267,179,1011,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7996,2291,0,0,0,0,100,41,52,51,55,41,40,38,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
452038,3407,504,95,42,9999,0,0,1262,0,0,0,4226,5333,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44345,15547,330,864,297,176,1020,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8049,2292,0,0,0,0,100,45,52,52,58,45,42,41,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
453038,3407,504,95,42,9999,0,0,1077,0,0,0,4226,4551,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44214,15536,311,850,227,179,1033,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8046,2295,0,0,0,0,100,41,56,55,60,40,41,39,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
454038,3407,504,95,42,9999,0,0,975,0,0,0,4226,4120,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44231,15491,324,826,221,179,1033,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8046,2290,0,0,0,0,100,45,57,59,60,45,43,41,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
455038,3407,504,95,42,9999,0,0,1133,0,0,0,4226,4788,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44191,15534,310,830,258,178,1095,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8114,2324,0,0,0,0,100,45,55,55,59,45,44,43,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
456038,3407,504,95,42,9999,0,0,1142,0,0,0,4226,4826,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44181,15438,318,809,228,179,1023,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7969,2294,0,0,0,0,100,42,56,53,58,42,42,41,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
457039,3407,504,95,42,9999,0,0,1081,0,0,0,4226,4568,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44136,15466,302,738,230,180,1068,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8043,2290,0,0,0,0,100,41,53,54,58,39,41,36,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
458039,3407,504,95,42,9999,0,0,1145,0,0,0,4226,4838,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44126,15506,310,839,298,56,1004,1,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8047,2289,0,0,0,0,100,42,54,53,57,42,40,40,0,0,77,0,0,0,0,0,0,12668,685,488,0,410,78,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
459065,3405,504,95,42,9999,0,0,929,0,0,0,4215,3915,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44200,15673,309,1007,267,65,1006,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8065,2285,0,0,0,0,100,40,54,54,62,40,37,37,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
460038,3405,504,95,42,9999,0,0,1248,0,0,0,4215,5260,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44362,15607,331,924,266,170,1031,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8054,2311,0,0,0,0,100,51,55,55,60,51,47,44,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
461039,3405,504,95,42,9999,0,0,1127,0,0,0,4226,4762,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44340,15570,357,838,254,177,1048,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8073,2273,0,0,0,0,100,41,56,52,59,39,41,41,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
462039,3405,504,95,42,9999,0,0,1131,0,0,0,4226,4779,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44180,15501,316,803,267,180,1030,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8032,2278,0,0,0,0,100,38,52,48,58,38,35,37,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
463039,3405,504,95,42,9999,0,0,1171,0,0,0,4226,4948,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44253,15579,347,846,240,179,1001,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7948,2286,0,0,0,0,100,47,57,56,60,47,43,43,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
464039,3405,504,95,42,9999,0,0,1003,0,0,0,4226,4238,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44204,15499,325,858,247,179,1053,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8109,2292,0,0,0,0,100,40,56,53,60,40,37,36,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
465039,3405,504,95,42,9999,0,0,1089,0,0,0,4226,4602,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44140,15480,315,816,244,176,1037,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8008,2314,0,0,0,0,100,37,54,50,58,37,35,36,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
466040,3405,504,95,42,9999,0,0,1268,0,0,0,4226,5358,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44191,15570,352,818,283,161,1027,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7982,2280,0,0,0,0,100,47,59,54,59,47,47,45,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
467039,3405,504,95,42,9999,0,0,1149,0,0,0,4226,4855,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44267,15570,328,843,278,176,1063,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8190,2286,0,0,0,0,100,40,55,53,60,39,38,40,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
468039,3405,504,95,42,9999,0,0,943,0,0,0,4226,3985,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44189,15501,302,802,254,163,1041,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8026,2274,0,0,0,0,100,39,56,52,62,39,38,33,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
469039,3405,504,95,42,9999,0,0,897,0,0,0,4226,3790,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44116,15490,332,796,249,176,1049,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8029,2285,0,0,0,0,100,46,57,56,63,46,45,44,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
470040,3405,504,95,42,9999,0,0,1067,0,0,0,4212,4494,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44158,15432,320,775,259,178,1053,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8127,2322,0,0,0,0,100,49,59,58,62,49,47,43,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
471040,3405,504,95,42,9999,0,0,1356,0,0,0,4212,5711,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44071,15489,327,739,252,181,1018,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8083,2283,0,0,0,0,100,54,62,62,69,54,53,51,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
472040,3405,504,95,42,9999,0,0,1137,0,0,0,4212,4789,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44002,15461,300,817,258,90,1019,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7982,2283,0,0,0,0,100,51,65,64,69,51,48,50,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
473040,3405,504,95,42,9999,0,0,1240,0,0,0,4212,5222,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44191,15432,318,818,247,177,1051,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7994,2289,0,0,0,0,100,42,57,55,62,42,42,37,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
474040,3405,504,95,42,9999,0,0,999,0,0,0,4212,4207,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44094,15528,319,888,268,179,984,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8045,2282,0,0,0,0,100,42,57,54,62,39,42,31,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
475040,3405,504,95,42,9999,0,0,1111,0,0,0,4212,4679,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44272,15631,358,935,272,177,1013,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,7934,2315,0,0,0,0,100,46,53,54,57,46,44,42,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
476040,3405,504,95,42,9999,0,0,1230,0,0,0,4212,5180,0,0,62,2,2,2,1382,456,2000,1,0,4,72,72,44260,15556,335,840,270,180,1023,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8033,2281,0,0,0,0,100,42,53,55,58,42,41,38,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
477040,3405,504,95,42,9999,0,0,1187,0,0,0,4212,4999,0,0,62,2,2,2,1382,456,2000,1,0,4,73,72,44107,15396,321,763,254,178,1037,0,0,0,0,4,2,0,10,0,0,0,0,0,1680,1760,1680,1760,4128,2208,8035,2285,0,0,0,0,100,38,52,53,58,37,38,38,0,0,77,0,0,0,0,0,0,12668,686,487,0,410,77,138,138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
