t_ms,pid,condition,set,target_id,kind,t_start,t_end,duration_s,outcome,rt_s,angle_deg
1784740035466,3,Filter,B,-1,,,,,false_alarm,,
1784740035746,3,Filter,B,-1,,,,,false_alarm,,
1784740038828,3,Filter,B,-1,,,,,false_alarm,,
1784740039121,3,Filter,B,-1,,,,,false_alarm,,
1784740039358,3,Filter,B,-1,,,,,false_alarm,,
1784740039523,3,Filter,B,-1,,,,,false_alarm,,
1784740039858,3,Filter,B,-1,,,,,false_alarm,,
1784740040128,3,Filter,B,-1,,,,,false_alarm,,
1784740040174,3,Filter,B,-1,,,,,false_alarm,,
1784740040343,3,Filter,B,-1,,,,,false_alarm,,
1784740040355,3,Filter,B,-1,,,,,false_alarm,,
1784740047190,3,Filter,B,-1,,,,,false_alarm,,
1784740047464,3,Filter,B,-1,,,,,false_alarm,,
1784740047692,3,Filter,B,-1,,,,,false_alarm,,
1784740047885,3,Filter,B,-1,,,,,false_alarm,,
1784740048882,3,Filter,B,-1,,,,,false_alarm,,
1784740049146,3,Filter,B,-1,,,,,false_alarm,,
1784740049383,3,Filter,B,-1,,,,,false_alarm,,
1784740049744,3,Filter,B,-1,,,,,false_alarm,,
1784740049767,3,Filter,B,-1,,,,,false_alarm,,
1784740050080,3,Filter,B,-1,,,,,false_alarm,,
1784740050108,3,Filter,B,-1,,,,,false_alarm,,
1784740050328,3,Filter,B,-1,,,,,false_alarm,,
1784740050341,3,Filter,B,-1,,,,,false_alarm,,
1784740050980,3,Filter,B,-1,,,,,false_alarm,,
1784740051259,3,Filter,B,-1,,,,,false_alarm,,
1784740056643,3,Filter,B,-1,,,,,false_alarm,,
1784740057008,3,Filter,B,50,traffic_light,456.500,458.000,1.500,hit,0.056,0.897
1784740057377,3,Filter,B,-1,,,,,false_alarm,,
1784740058062,3,Filter,B,-1,,,,,false_alarm,,
1784740060855,3,Filter,B,51,person,459.000,470.000,11.000,hit,1.393,1.898
1784740061136,3,Filter,B,-1,,,,,false_alarm,,
1784740062078,3,Filter,B,-1,,,,,false_alarm,,
1784740063271,3,Filter,B,-1,,,,,false_alarm,,
1784740064812,3,Filter,B,-1,,,,,false_alarm,,
1784740065125,3,Filter,B,-1,,,,,false_alarm,,
1784740065348,3,Filter,B,-1,,,,,false_alarm,,
1784740065841,3,Filter,B,-1,,,,,false_alarm,,
1784740065883,3,Filter,B,-1,,,,,false_alarm,,
1784740066355,3,Filter,B,-1,,,,,false_alarm,,
1784740066621,3,Filter,B,-1,,,,,false_alarm,,
1784740074270,3,Filter,B,-1,,,,,false_alarm,,
1784740074702,3,Filter,B,-1,,,,,false_alarm,,
1784740074911,3,Filter,B,-1,,,,,false_alarm,,
1784740075181,3,Filter,B,-1,,,,,false_alarm,,
1784740075486,3,Filter,B,-1,,,,,false_alarm,,
1784740078776,3,Filter,B,-1,,,,,false_alarm,,
1784740079108,3,Filter,B,-1,,,,,false_alarm,,
1784740079340,3,Filter,B,-1,,,,,false_alarm,,
1784740079549,3,Filter,B,-1,,,,,false_alarm,,
1784740080530,3,Filter,B,-1,,,,,false_alarm,,
1784740080530,3,Filter,B,-1,,,,,false_alarm,,
1784740080772,3,Filter,B,-1,,,,,false_alarm,,
1784740080786,3,Filter,B,-1,,,,,false_alarm,,
1784740080977,3,Filter,B,-1,,,,,false_alarm,,
1784740081004,3,Filter,B,-1,,,,,false_alarm,,
1784740081160,3,Filter,B,-1,,,,,false_alarm,,
1784740088193,3,Filter,B,54,person,481.500,487.000,5.500,miss,,
1784740097551,3,Filter,B,-1,,,,,false_alarm,,
1784740098371,3,Filter,B,-1,,,,,false_alarm,,
1784740098635,3,Filter,B,-1,,,,,false_alarm,,
1784740098794,3,Filter,B,-1,,,,,false_alarm,,
1784740099144,3,Filter,B,-1,,,,,false_alarm,,
1784740099204,3,Filter,B,56,person,495.500,498.000,2.500,miss,,
1784740099407,3,Filter,B,-1,,,,,false_alarm,,
1784740099601,3,Filter,B,-1,,,,,false_alarm,,
1784740099796,3,Filter,B,-1,,,,,false_alarm,,
1784740100038,3,Filter,B,57,traffic_light,499.500,501.000,1.500,hit,0.099,6.218
1784740100658,3,Filter,B,-1,,,,,false_alarm,,
1784740100727,3,Filter,B,-1,,,,,false_alarm,,
1784740101036,3,Filter,B,-1,,,,,false_alarm,,
1784740101085,3,Filter,B,-1,,,,,false_alarm,,
1784740103720,3,Filter,B,55,person,494.000,502.500,8.500,miss,,
1784740108358,3,Filter,B,-1,,,,,false_alarm,,
1784740108358,3,Filter,B,-1,,,,,false_alarm,,
1784740108963,3,Filter,B,-1,,,,,false_alarm,,
1784740109004,3,Filter,B,-1,,,,,false_alarm,,
1784740109213,3,Filter,B,-1,,,,,false_alarm,,
1784740109226,3,Filter,B,-1,,,,,false_alarm,,
1784740109857,3,Filter,B,-1,,,,,false_alarm,,
1784740110752,3,Filter,B,-1,,,,,false_alarm,,
1784740111021,3,Filter,B,-1,,,,,false_alarm,,
1784740111564,3,Filter,B,-1,,,,,false_alarm,,
1784740111692,3,Filter,B,-1,,,,,false_alarm,,
1784740112264,3,Filter,B,-1,,,,,false_alarm,,
1784740112279,3,Filter,B,-1,,,,,false_alarm,,
1784740112556,3,Filter,B,-1,,,,,false_alarm,,
1784740112568,3,Filter,B,-1,,,,,false_alarm,,
1784740113034,3,Filter,B,-1,,,,,false_alarm,,
1784740113812,3,Filter,B,-1,,,,,false_alarm,,
1784740113873,3,Filter,B,-1,,,,,false_alarm,,
1784740114068,3,Filter,B,-1,,,,,false_alarm,,
1784740114080,3,Filter,B,-1,,,,,false_alarm,,
1784740114496,3,Filter,B,-1,,,,,false_alarm,,
1784740114743,3,Filter,B,-1,,,,,false_alarm,,
1784740114966,3,Filter,B,-1,,,,,false_alarm,,
1784740115298,3,Filter,B,-1,,,,,false_alarm,,
1784740116259,3,Filter,B,-1,,,,,false_alarm,,
1784740116478,3,Filter,B,-1,,,,,false_alarm,,
1784740116841,3,Filter,B,-1,,,,,false_alarm,,
1784740116925,3,Filter,B,-1,,,,,false_alarm,,
1784740117104,3,Filter,B,-1,,,,,false_alarm,,
1784740117260,3,Filter,B,-1,,,,,false_alarm,,
1784740117377,3,Filter,B,-1,,,,,false_alarm,,
1784740117544,3,Filter,B,-1,,,,,false_alarm,,
1784740117614,3,Filter,B,-1,,,,,false_alarm,,
1784740117799,3,Filter,B,-1,,,,,false_alarm,,
1784740117799,3,Filter,B,-1,,,,,false_alarm,,
1784740117956,3,Filter,B,-1,,,,,false_alarm,,
1784740118020,3,Filter,B,-1,,,,,false_alarm,,
1784740118215,3,Filter,B,-1,,,,,false_alarm,,
1784740118229,3,Filter,B,-1,,,,,false_alarm,,
1784740118426,3,Filter,B,-1,,,,,false_alarm,,
1784740118689,3,Filter,B,-1,,,,,false_alarm,,
1784740118961,3,Filter,B,-1,,,,,false_alarm,,
1784740119151,3,Filter,B,-1,,,,,false_alarm,,
1784740119404,3,Filter,B,-1,,,,,false_alarm,,
